token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
334-4a	_	_	_	svegliar	svegliare	VERB	_
334-4b	_	_	_	ti	ti	PRON	_
334-5	BOR019	334	presto	presto	presto	ADV	_
334-6	BOR019	334	la	la	il	DET	_
334-7	BOR019	334	mattina,	mattina	mattina	NOUN	Intonation=weakly_rising
335-0	BOI069	335	[a	a	a	ADP	_
335-1	BOI069	335	vo]lte	volte	volte	NOUN	_
335-2	BOI069	335	sì	sì	sì	INTJ	_
336-0	BOR019	336	cioè?	cioè	cioè	ADV	Intonation=rising
337-0	BOI069	337	dipende:	dipende	dipendere	VERB	_
337-1	BOI069	337	{P}	{P}	_	_	_
337-2	BOI069	337	allora	allora	allora	ADV	_
338-0	BOI069	338	manutenzioni	manutenzioni	manutenzione	NOUN	_
338-1	BOI069	338	di	di	di	ADP	_
338-2	BOI069	338	impianti	impianti	impianto	NOUN	_
338-3	BOI069	338	fotovoltaici	fotovoltaici	fotovoltaico	ADJ	_
338-4	BOI069	338	principalmente,	principalmente	principalmente	ADV	Intonation=weakly_rising
338-5	BOI069	338	eh	eh	eh	INTJ	_
338-6	BOI069	338	non	non	non	ADV	_
338-7	BOI069	338	richiede	richiede	richiedere	VERB	_
338-8	BOI069	338	{P}	{P}	_	_	_
338-9	BOI069	338	urgenze	urgenze	urgenza	NOUN	_
338-10	BOI069	338	notturne,	notturne	notturno	ADJ	Intonation=weakly_rising
339-0	BOI069	339	perché	perché	perché	SCONJ	_
339-1	BOI069	339	ovviamente	ovviamente	ovvio	ADV	_
339-2	BOI069	339	non	non	non	ADV	_
339-3	BOI069	339	essendoci	essendoci	_	_	_
339-3a	_	_	_	essendo	essere	AUX	_
339-3b	_	_	_	ci	ci	PRON	_
339-4	BOI069	339	il	il	il	DET	_
339-5	BOI069	339	sole:	sole	sole	NOUN	_
339-6	BOI069	339	gli	gli	il	DET	_
339-7	BOI069	339	impianti	impianti	impianto	NOUN	_
339-8	BOI069	339	{P}	{P}	_	_	_
339-9	BOI069	339	non	non	non	ADV	_
339-10	BOI069	339	vanno,	vanno	andare	VERB	Intonation=weakly_rising
339-11	BOI069	339	e	e	e	CCONJ	_
339-12	BOI069	339	quindi	quindi	quindi	ADV	_
339-13	BOI069	339	{P}	{P}	_	_	_
339-14	BOI069	339	per	per	per	ADP	_
339-15	BOI069	339	quello	quello	quello	PRON	_
339-16	BOI069	339	c'	c'	ci	PRON	SpaceAfter=No
339-17	BOI069	339	è	è	essere	VERB	_
339-18	BOI069	339	la	la	il	DET	_
339-19	BOI069	339	<fortuna>	fortuna	fortuna	NOUN	_
339-20	BOI069	339	di	di	di	ADP	_
339-21	BOI069	339	non	non	non	ADV	_
339-22	BOI069	339	lavorare	lavorare	lavorare	VERB	_
339-23	BOI069	339	di	di	di	ADP	_
339-24	BOI069	339	notte	notte	notte	NOUN	_
340-0	BOI069	340	però:,	però	però	ADV	Intonation=weakly_rising
340-1	BOI069	340	{P}	{P}	_	_	_
340-2	BOI069	340	si	si	si	PRON	_
340-3	BOI069	340	ha	ha	avere	VERB	_
340-4	BOI069	340	il	il	il	DET	_
340-5	BOI069	340	problema	problema	problema	NOUN	_
340-6	BOI069	340	che	che	che	PRON	_
340-7	BOI069	340	da	da	da	ADP	_
340-8	BOI069	340	{P}	{P}	_	_	_
340-9	BOI069	340	appena	appena	appena	ADV	_
340-10	BOI069	340	s~	s~	s~	PROPN	Interrupted=Yes
340-11	BOI069	340	{P}	{P}	_	_	_
340-12	BOI069	340	c'	c'	ci	PRON	SpaceAfter=No
340-13	BOI069	340	è	è	essere	VERB	_
340-14	BOI069	340	il	il	il	DET	_
340-15	BOI069	340	sole,	sole	sole	NOUN	Intonation=weakly_rising
340-16	BOI069	340	quindi	quindi	quindi	ADV	_
340-17	BOI069	340	{P}	{P}	_	_	_
340-18	BOI069	340	principalmente	principalmente	principalmente	ADV	_
340-19	BOI069	340	dalle:	dalle	_	_	_
340-19a	_	_	_	da	da	ADP	_
340-19b	_	_	_	le	il	DET	_
340-20	BOI069	340	{P}	{P}	_	_	_
340-21	BOI069	340	sei,	sei	sei	NUM	Intonation=weakly_rising
340-22	BOI069	340	sei	sei	sei	NUM	_
340-23	BOI069	340	e	e	e	CCONJ	_
340-24	BOI069	340	mezza?	mezza	mezzare	VERB	Intonation=rising
340-25	BOI069	340	d'	d'	di	ADP	SpaceAfter=No
340-26	BOI069	340	inverno,	inverno	inverno	NOUN	Intonation=weakly_rising
340-27	BOI069	340	un	un	uno	DET	_
340-28	BOI069	340	po'	po'	poco	ADV	_
340-29	BOI069	340	prima	prima	prima	ADV	_
340-30	BOI069	340	anche	anche	anche	ADV	_
340-31	BOI069	340	d'	d'	di	ADP	SpaceAfter=No
340-32	BOI069	340	estate	estate	estate	NOUN	_
341-0	BOR019	341	>mh[mh]<	mhmh	mhmh	NOUN	_
342-0	BOI069	342	[fi]no	fino	fino	ADV	_
342-1	BOI069	342	a	a	a	ADP	_
342-2	BOI069	342	sera	sera	sera	NOUN	_
342-3	BOI069	342	quando	quando	quando	SCONJ	_
342-4	BOI069	342	>non<	non	non	ADV	_
342-5	BOI069	342	non	non	non	ADV	_
342-6	BOI069	342	c'	c'	ci	PRON	SpaceAfter=No
342-7	BOI069	342	è	è	essere	VERB	_
342-8	BOI069	342	il	il	il	DET	_
342-9	BOI069	342	tramonto,	tramonto	tramonto	NOUN	Intonation=weakly_rising
342-10	BOI069	342	gli	gli	il	DET	_
342-11	BOI069	342	impianti	impianti	impianto	NOUN	_
342-12	BOI069	342	vanno	vanno	vare	VERB	_
342-13	BOI069	342	e	e	e	CCONJ	_
342-14	BOI069	342	quindi	quindi	quindi	ADV	_
342-15	BOI069	342	potrebbe	potrebbe	potere	AUX	_
342-16	BOI069	342	esserci	esserci	_	_	_
342-16a	_	_	_	esser	essere	VERB	_
342-16b	_	_	_	ci	ci	PRON	_
342-17	BOI069	342	un	un	uno	DET	_
342-18	BOI069	342	problema	problema	problema	NOUN	_
342-19	BOI069	342	continuo	continuo	continuo	ADJ	_
343-0	BOI069	343	poi	poi	poi	ADV	_
343-1	BOI069	343	>soprattutto<	soprattutto	soprattutto	ADV	_
343-2	BOI069	343	in	in	in	ADP	_
343-3	BOI069	343	questo	questo	questo	DET	_
343-4	BOI069	343	periodo	periodo	periodo	NOUN	_
343-5	BOI069	343	che::	che	che	PRON	_
344-0	BOI069	344	con:	con	con	ADP	_
344-1	BOI069	344	nuove	nuove	nuovo	ADJ	_
344-2	BOI069	344	regolamentazioni	regolamentazioni	regolamentazione	NOUN	_
344-3	BOI069	344	a	a	a	ADP	_
344-4	BOI069	344	livello:	livello	livello	NOUN	_
344-5	BOI069	344	elettrico:	elettrico	elettrico	ADJ	_
344-6	BOI069	344	e:	e	e	CCONJ	_
344-7	BOI069	344	burocratico:	burocratico	burocratico	ADJ	_
344-8	BOI069	344	alcuni	alcuni	alcuno	DET	_
344-9	BOI069	344	clienti	clienti	cliente	NOUN	_
344-10	BOI069	344	si	si	si	PRON	_
344-11	BOI069	344	stanno:	stanno	stare	AUX	_
344-12	BOI069	344	cercando	cercando	cercare	VERB	_
344-13	BOI069	344	di	di	di	ADP	_
344-14	BOI069	344	mettere	mettere	mettere	VERB	_
344-15	BOI069	344	in	in	in	ADP	_
344-16	BOI069	344	regola,	regola	regola	NOUN	Intonation=weakly_rising
345-0	BOI069	345	quindi	quindi	quindi	ADV	_
345-1	BOI069	345	molti	molti	molto	DET	_
345-2	BOI069	345	cantieri	cantieri	cantiere	NOUN	_
345-3	BOI069	345	{P}	{P}	_	_	_
345-4	BOI069	345	e	e	e	CCONJ	_
345-5	BOI069	345	molti	molti	molto	DET	_
345-6	BOI069	345	<nuovi>	nuovi	nuovo	ADJ	_
345-7	BOI069	345	cantieri	cantieri	cantiere	NOUN	_
345-8	BOI069	345	perché	perché	perché	SCONJ	_
345-9	BOI069	345	ci	ci	ci	PRON	_
345-10	BOI069	345	sono	sono	essere	VERB	_
345-11	BOI069	345	molti	molti	molto	DET	_
345-12	BOI069	345	impianti	impianti	impianto	NOUN	_
345-13	BOI069	345	fotovoltaici	fotovoltaici	fotovoltaico	ADJ	_
345-14	BOI069	345	tramite	tramite	tramite	ADP	_
345-15	BOI069	345	gli	gli	il	DET	_
345-16	BOI069	345	incentivi	incentivi	incentivio	NOUN	_
345-17	BOI069	345	statali	statali	statale	ADJ	_
345-18	BOI069	345	che	che	che	PRON	_
345-19	BOI069	345	stanno	stanno	stare	AUX	_
345-20	BOI069	345	facendo	facendo	fare	VERB	_
345-21	BOI069	345	in	in	in	ADP	_
345-22	BOI069	345	questo	questo	questo	DET	_
345-23	BOI069	345	periodo,	periodo	periodo	NOUN	Intonation=weakly_rising
346-0	BOR019	346	certo	certo	certo	ADV	_
347-0	BOI069	347	e::hm	ehm	ehm	NOUN	_
347-1	BOI069	347	{P}	{P}	_	_	_
347-2	BOI069	347	a	a	a	ADP	_
347-3	BOI069	347	volte	volte	volta	NOUN	_
347-4	BOI069	347	ci	ci	ci	PRON	_
347-5	BOI069	347	si	si	si	PRON	_
347-6	BOI069	347	sveglia	sveglia	svegliare	VERB	_
347-7	BOI069	347	presto	presto	presto	ADV	_
347-8	BOI069	347	{P}	{P}	_	_	_
347-9	BOI069	347	anzi	anzi	anzi	ADV	_
347-10	BOI069	347	sp~	sp~	sp~	PROPN	Interrupted=Yes
347-11	BOI069	347	(ab)bastanza	abbastanza	abbastanza	ADV	_
347-12	BOI069	347	spesso	spesso	spesso	ADV	_
347-13	BOI069	347	soprattutto	soprattutto	soprattutto	ADV	_
347-14	BOI069	347	nel	nel	_	_	_
347-14a	_	_	_	in	in	ADP	_
347-14b	_	_	_	il	il	DET	_
347-15	BOI069	347	periodo	periodo	periodo	NOUN	_
347-16	BOI069	347	estivo,	estivo	estivo	ADJ	Intonation=weakly_rising
347-17	BOI069	347	ci	ci	ci	PRON	_
347-18	BOI069	347	si	si	si	PRON	_
347-19	BOI069	347	sveglia	sveglia	svegliare	VERB	_
347-20	BOI069	347	presto	presto	presto	ADV	_
348-0	BOI069	348	eh	eh	eh	INTJ	_
348-1	BOI069	348	presto	presto	presto	ADV	_
348-2	BOI069	348	intendo:::	intendo	intendere	VERB	_
348-3	BOI069	348	{P}	{P}	_	_	_
348-4	BOI069	348	sei	sei	sei	NUM	_
349-0	BOI069	349	per	per	per	ADP	_
349-1	BOI069	349	essere	essere	essere	AUX	_
349-2	BOI069	349	magari	magari	magari	ADV	_
349-3	BOI069	349	in	in	in	ADP	_
349-4	BOI069	349	cantiere	cantiere	cantiere	NOUN	_
349-5	BOI069	349	al~	al~	al~	PROPN	Interrupted=Yes
349-6	BOI069	349	in	in	in	ADP	_
349-7	BOI069	349	{P}	{P}	_	_	_
349-8	BOI069	349	cantiere	cantiere	cantiere	NOUN	_
349-9	BOI069	349	alle	alle	_	_	_
349-9a	_	_	_	a	a	ADP	_
349-9b	_	_	_	le	il	DET	_
349-10	BOI069	349	sette,	sette	sette	NUM	Intonation=weakly_rising
350-0	BOR019	350	[m::h]	mh	mh	NOUN	_
351-0	BOI069	351	[o	o	o	CCONJ	_
351-1	BOI069	351	alle]	alle	_	_	_
351-1a	_	_	_	a	a	ADP	_
351-1b	_	_	_	le	il	DET	_
351-2	BOI069	351	otto	otto	otto	NUM	_
351-3	BOI069	351	perché	perché	perché	SCONJ	_
351-4	BOI069	351	magari	magari	magari	ADV	_
351-5	BOI069	351	sono	sono	essere	AUX	_
351-6	BOI069	351	lontani,	lontani	lontano	ADJ	Intonation=weakly_rising
352-0	BOI069	352	e::h	eh	eh	INTJ	_
352-1	BOI069	352	>tipo	tipo	tipo	NOUN	_
352-2	BOI069	352	la<	la	il	DET	_
352-3	BOI069	352	settimana	settimana	settimana	NOUN	_
352-4	BOI069	352	prossima,	prossima	prossimo	ADJ	Intonation=weakly_rising
352-5	BOI069	352	{P}	{P}	_	_	_
352-6	BOI069	352	x	x	x	SYM	_
352-7	BOI069	352	sono	sono	essere	AUX	_
352-8	BOI069	352	tutta	tutta	tutto	DET	_
352-9	BOI069	352	la	la	il	DET	_
352-10	BOI069	352	settimana	settimana	settimana	NOUN	_
352-11	BOI069	352	{P}	{P}	_	_	_
352-12	BOI069	352	a	a	a	ADP	_
352-13	BOI069	352	ozzano	ozzano	ozzano	NOUN	_
352-14	BOI069	352	dell'	dell'	_	_	SpaceAfter=No
352-14a	_	_	_	di	di	ADP	_
352-14b	_	_	_	l'	il	DET	_
352-15	BOI069	352	emilia,	emilia	emilia	NOUN	Intonation=weakly_rising
352-16	BOI069	352	perché	perché	perché	SCONJ	_
352-17	BOI069	352	stanno	stanno	stare	AUX	_
352-18	BOI069	352	facendo	facendo	fare	VERB	_
352-19	BOI069	352	un	un	uno	DET	_
352-20	BOI069	352	trasferimento	trasferimento	trasferimento	NOUN	_
352-21	BOI069	352	di	di	di	ADP	_
352-22	BOI069	352	un	un	uno	DET	_
352-23	BOI069	352	impianto,	impianto	impianto	NOUN	Intonation=weakly_rising
352-24	BOI069	352	e	e	e	CCONJ	_
352-25	BOI069	352	quindi	quindi	quindi	ADV	_
352-26	BOI069	352	(devono)	devono	dovere	AUX	_
352-27	BOI069	352	traslocare	traslocare	traslocare	VERB	_
352-28	BOI069	352	tutto	tutto	tutto	PRON	_
352-29	BOI069	352	quanto	quanto	quanto	ADV	_
353-0	BOI069	353	e:	e	e	CCONJ	_
353-1	BOI069	353	lì	lì	lì	ADV	_
353-2	BOI069	353	sarà:	sarà	essere	VERB	_
353-3	BOI069	353	{P}	{P}	_	_	_
353-4	BOI069	353	dal	dal	_	_	_
353-4a	_	_	_	da	da	ADP	_
353-4b	_	_	_	il	il	DET	_
353-5	BOI069	353	lunedì	lunedì	lunedì	NOUN	_
353-6	BOI069	353	al	al	_	_	_
353-6a	_	_	_	a	a	ADP	_
353-6b	_	_	_	il	il	DET	_
353-7	BOI069	353	venerdì,	venerdì	venerdì	NOUN	Intonation=weakly_rising
353-8	BOI069	353	sveglia	sveglia	svegliare	VERB	_
353-9	BOI069	353	alle	alle	_	_	_
353-9a	_	_	_	a	a	ADP	_
353-9b	_	_	_	le	il	DET	_
353-10	BOI069	353	sei	sei	sei	NUM	_
353-11	BOI069	353	e	e	e	CCONJ	_
353-12	BOI069	353	mezza	mezza	mezzo	ADJ	_
353-13	BOI069	353	{P}	{P}	_	_	_
353-14	BOI069	353	e	e	e	CCONJ	_
353-15	BOI069	353	rientro	rientro	rientro	NOUN	_
353-16	BOI069	353	a	a	a	ADP	_
353-17	BOI069	353	casa	casa	casa	NOUN	_
353-18	BOI069	353	non	non	non	ADV	_
353-19	BOI069	353	si	si	si	PRON	_
353-20	BOI069	353	sa	sa	sapere	VERB	_
354-0	BOR019	354	[m::h	mh	mh	ADV	_
354-1	BOR019	354	{P}	{P}	_	_	_
354-2	BOR019	354	ho	ho	avere	AUX	_
354-3	BOR019	354	capito]	capito	capere	VERB	_
355-0	BOI069	355	[perché	perché	perché	SCONJ	_
355-1	BOI069	355	comunque	comunque	comunque	ADV	_
355-2	BOI069	355	i	i	il	DET	_
355-3	BOI069	355	la]vori	lavori	lavorio	NOUN	_
355-4	BOI069	355	lì	lì	lì	ADV	_
355-5	BOI069	355	sono::	sono	essere	AUX	_
356-0	BOI069	356	bisogna	bisogna	bisognare	VERB	_
356-1	BOI069	356	avere	avere	avere	VERB	_
356-2	BOI069	356	delle	delle	_	_	_
356-2a	_	_	_	di	di	ADP	_
356-2b	_	_	_	le	il	DET	_
356-3	BOI069	356	scadenze,	scadenze	scadenza	NOUN	Intonation=weakly_rising
356-4	BOI069	356	perché	perché	perché	SCONJ	_
356-5	BOI069	356	ci	ci	ci	PRON	_
356-6	BOI069	356	danno	danno	dare	VERB	_
356-7	BOI069	356	delle	delle	_	_	_
356-7a	_	_	_	di	di	ADP	_
356-7b	_	_	_	le	il	DET	_
356-8	BOI069	356	scadenze	scadenze	scadenza	NOUN	_
356-9	BOI069	356	fisse	fisse	fisso	ADJ	_
357-0	BOR019	357	ho	ho	avere	AUX	_
357-1	BOR019	357	ca[pito]	capito	capere	VERB	_
358-0	BOI069	358	[però]	però	però	ADV	_
358-1	BOI069	358	c'	c'	ci	PRON	SpaceAfter=No
358-2	BOI069	358	è	è	essere	VERB	_
358-3	BOI069	358	quella	quella	quello	DET	_
358-4	BOI069	358	settimana	settimana	settimana	NOUN	_
358-5	BOI069	358	x	x	x	SYM	_
358-6	BOI069	358	magari	magari	magari	ADV	_
358-7	BOI069	358	ti	ti	ti	PRON	_
358-8	BOI069	358	va	va	andare	VERB	_
358-9	BOI069	358	bene,	bene	bene	ADV	Intonation=weakly_rising
358-10	BOI069	358	l'	l'	il	DET	SpaceAfter=No
358-11	BOI069	358	orario	orario	orario	NOUN	_
358-12	BOI069	358	di	di	di	ADP	_
358-13	BOI069	358	solito	solito	solito	NOUN	_
358-14	BOI069	358	è	è	essere	AUX	_
358-15	BOI069	358	dalle	dalle	_	_	_
358-15a	_	_	_	da	da	ADP	_
358-15b	_	_	_	le	il	DET	_
358-16	BOI069	358	nove	nove	nove	NUM	_
358-17	BOI069	358	alle	alle	_	_	_
358-17a	_	_	_	a	a	ADP	_
358-17b	_	_	_	le	il	DET	_
358-18	BOI069	358	diciotto	diciotto	diciotto	NUM	_
358-19	BOI069	358	{P}	{P}	_	_	_
358-20	BOI069	358	quindi	quindi	quindi	ADV	_
358-21	BOI069	358	mi	mi	mi	PRON	_
358-22	BOI069	358	sveglio	sveglio	svegliare	VERB	_
358-23	BOI069	358	tranquillamente	tranquillamente	tranquillamente	ADV	_
358-24	BOI069	358	alle	alle	_	_	_
358-24a	_	_	_	a	a	ADP	_
358-24b	_	_	_	le	il	DET	_
358-25	BOI069	358	{P}	{P}	_	_	_
358-26	BOI069	358	otto	otto	otto	NUM	_
358-27	BOI069	358	per	per	per	ADP	_
358-28	BOI069	358	essere	essere	essere	AUX	_
358-29	BOI069	358	in	in	in	ADP	_
358-30	BOI069	358	ufficio	ufficio	ufficio	NOUN	_
358-31	BOI069	358	alle	alle	_	_	_
358-31a	_	_	_	a	a	ADP	_
358-31b	_	_	_	le	il	DET	_
358-32	BOI069	358	nove	nove	nove	NUM	_
359-0	BOR019	359	c[ert]o	certo	certo	ADV	_
360-0	BOI069	360	[>quindi<]	quindi	quindi	ADV	_
361-0	BOI069	361	molto	molto	molto	ADV	_
361-1	BOI069	361	tranquilla	tranquilla	tranquillo	ADJ	_
361-2	BOI069	361	come	come	come	ADP	_
361-3	BOI069	361	cosa	cosa	cosa	NOUN	_
362-0	BOR019	362	okay	okay	okay	NOUN	_
362-1	BOR019	362	{P}	{P}	_	_	_
362-2	BOR019	362	quindi	quindi	quindi	ADV	_
362-3	BOR019	362	dipende	dipende	dipendere	VERB	_
362-4	BOR019	362	un	un	uno	DET	_
362-5	BOR019	362	p[o::']	po'	poco	ADV	_
363-0	BOI069	363	[di]pende	dipende	dipendere	VERB	_
363-1	BOI069	363	da	da	da	ADP	_
363-2	BOI069	363	{P}	{P}	_	_	_
363-3	BOI069	363	che	che	che	DET	_
363-4	BOI069	363	cosa:	cosa	cosa	NOUN	_
363-5	BOI069	363	ti	ti	ti	PRON	_
363-6	BOI069	363	richiede	richiede	richiedere	VERB	_
363-7	BOI069	363	magari	magari	magari	ADV	_
363-8	BOI069	363	la	la	il	DET	_
363-9	BOI069	363	settimana	settimana	settimana	NOUN	_
364-0	BOR019	364	c[erto]	certo	certo	ADV	_
365-0	BOI069	365	[dipende	dipende	dipendere	VERB	_
365-1	BOI069	365	da]gli	dagli	_	_	_
365-1a	_	_	_	da	da	ADP	_
365-1b	_	_	_	gli	il	DET	_
365-2	BOI069	365	impegni,	impegni	impegno	NOUN	Intonation=weakly_rising
365-3	BOI069	365	dipende	dipende	dipendere	VERB	_
365-4	BOI069	365	dai	dai	_	_	_
365-4a	_	_	_	da	da	ADP	_
365-4b	_	_	_	i	il	DET	_
365-5	BOI069	365	cantieri:,	cantieri	cantiere	NOUN	Intonation=weakly_rising
366-0	BOI069	366	e	e	e	CCONJ	_
366-1	BOI069	366	dipende	dipende	dipendere	VERB	_
366-2	BOI069	366	dal	dal	_	_	_
366-2a	_	_	_	da	da	ADP	_
366-2b	_	_	_	il	il	DET	_
366-3	BOI069	366	lavoro	lavoro	lavoro	NOUN	_
366-4	BOI069	366	che	che	che	PRON	_
366-5	BOI069	366	c'	c'	ci	PRON	SpaceAfter=No
366-6	BOI069	366	è	è	essere	VERB	_
366-7	BOI069	366	da	da	da	ADP	_
366-8	BOI069	366	fare	fare	fare	VERB	_
366-9	BOI069	366	perché	perché	perché	SCONJ	_
366-10	BOI069	366	non	non	non	ADV	_
366-11	BOI069	366	è	è	essere	AUX	_
366-12	BOI069	366	<solo>	solo	solo	ADV	_
366-13	BOI069	366	una	una	uno	DET	_
366-14	BOI069	366	manutenzione,	manutenzione	manutenzione	NOUN	Intonation=weakly_rising
366-15	BOI069	366	ma	ma	ma	CCONJ	_
366-16	BOI069	366	è	è	essere	AUX	_
366-17	BOI069	366	una	una	uno	DET	_
366-18	BOI069	366	gestione	gestione	gestione	NOUN	_
366-19	BOI069	366	completa	completa	completo	ADJ	_
366-20	BOI069	366	dell'	dell'	_	_	SpaceAfter=No
366-20a	_	_	_	di	di	ADP	_
366-20b	_	_	_	l'	il	DET	_
366-21	BOI069	366	impianto	impianto	impianto	NOUN	_
367-0	BOI069	367	quindi	quindi	quindi	ADV	_
367-1	BOI069	367	{P}	{P}	_	_	_
367-2	BOI069	367	sia	sia	essere	AUX	_
367-3	BOI069	367	a	a	a	ADP	_
367-4	BOI069	367	livello	livello	livello	NOUN	_
367-5	BOI069	367	{P}	{P}	_	_	_
367-6	BOI069	367	pratico	pratico	pratico	ADJ	_
367-7	BOI069	367	{P}	{P}	_	_	_
367-8	BOI069	367	che	che	che	PRON	_
367-9	BOI069	367	a	a	a	ADP	_
367-10	BOI069	367	livello	livello	livello	NOUN	_
367-11	BOI069	367	burocratico	burocratico	burocratico	ADJ	_
368-0	BOR019	368	mh	mh	mh	NOUN	_
369-0	BOI069	369	perché	perché	perché	SCONJ	_
369-1	BOI069	369	{P}	{P}	_	_	_
369-2	BOI069	369	ci	ci	ci	PRON	_
369-3	BOI069	369	sono	sono	essere	VERB	_
369-4	BOI069	369	tutte	tutte	tutto	PRON	_
369-5	BOI069	369	delle	delle	_	_	_
369-5a	_	_	_	di	di	ADP	_
369-5b	_	_	_	le	il	DET	_
369-6	BOI069	369	varie	varie	vario	ADJ	_
369-7	BOI069	369	{P}	{P}	_	_	_
369-8	BOI069	369	dichiarazioni	dichiarazioni	dichiarazione	NOUN	_
369-9	BOI069	369	e	e	e	CCONJ	_
369-10	BOI069	369	pratiche	pratiche	pratica	NOUN	_
369-11	BOI069	369	da:	da	da	ADP	_
369-12	BOI069	369	gestire	gestire	gestire	VERB	_
369-13	BOI069	369	all'	all'	_	_	SpaceAfter=No
369-13a	_	_	_	a	a	ADP	_
369-13b	_	_	_	l'	il	DET	_
369-14	BOI069	369	interno	interno	interno	NOUN	_
369-15	BOI069	369	del	del	_	_	_
369-15a	_	_	_	di	di	ADP	_
369-15b	_	_	_	il	il	DET	_
369-16	BOI069	369	ca~	ca~	ca~	PROPN	Interrupted=Yes
369-17	BOI069	369	del	del	_	_	_
369-17a	_	_	_	di	di	ADP	_
369-17b	_	_	_	il	il	DET	_
369-18	BOI069	369	>diciamo<	diciamo	dire	VERB	_
369-19	BOI069	369	di	di	di	ADP	_
369-20	BOI069	369	questo	questo	questo	DET	_
369-21	BOI069	369	impianto,	impianto	impianto	NOUN	Intonation=weakly_rising
370-0	BOI069	370	e:::	e	e	CCONJ	_
370-1	BOI069	370	{P}	{P}	_	_	_
370-2	BOI069	370	sono	sono	essere	AUX	_
370-3	BOI069	370	sia	sia	essere	AUX	_
370-4	BOI069	370	lavori	lavori	lavoro	NOUN	_
370-5	BOI069	370	da	da	da	ADP	_
370-6	BOI069	370	fare	fare	fare	VERB	_
370-7	BOI069	370	fuori,	fuori	fuori	ADV	Intonation=weakly_rising
370-8	BOI069	370	sia	sia	essere	AUX	_
370-9	BOI069	370	lavori	lavori	lavoro	NOUN	_
370-10	BOI069	370	da	da	da	ADP	_
370-11	BOI069	370	fare	fare	fare	VERB	_
370-12	BOI069	370	in	in	in	ADP	_
370-13	BOI069	370	ufficio	ufficio	ufficio	NOUN	_
371-0	BOR019	371	ho	ho	avere	AUX	_
371-1	BOR019	371	capito	capito	capere	VERB	_
371-2	BOR019	371	ho	ho	avere	AUX	_
371-3	BOR019	371	capito	capito	capere	VERB	_
372-0	BOR019	372	m::h	mh	mh	INTJ	_
372-1	BOR019	372	visto	visto	vedere	VERB	_
372-2	BOR019	372	che	che	che	SCONJ	_
372-3	BOR019	372	lavori::	lavori	lavore	NOUN	_
372-4	BOR019	372	fai	fai	fare	VERB	_
372-5	BOR019	372	questo	questo	questo	DET	_
372-6	BOR019	372	tipo	tipo	tipo	NOUN	_
372-7	BOR019	372	lavoro,	lavoro	lavoro	NOUN	Intonation=weakly_rising
372-8	BOR019	372	ti	ti	ti	PRON	_
372-9	BOR019	372	chiedo::	chiedo	chiedere	VERB	_
372-10	BOR019	372	sei:	sei	sei	NUM	_
372-11	BOR019	372	sensibile:	sensibile	sensibile	ADJ	_
372-12	BOR019	372	{P}	{P}	_	_	_
372-13	BOR019	372	eh	eh	eh	NOUN	_
372-14	BOR019	372	alla	alla	_	_	_
372-14a	_	_	_	a	a	ADP	_
372-14b	_	_	_	la	il	DET	_
372-15	BOR019	372	questione	questione	questione	NOUN	_
372-16	BOR019	372	ambientale,	ambientale	ambientale	ADJ	Intonation=weakly_rising
372-17	BOR019	372	{P}	{P}	_	_	_
372-18	BOR019	372	mh	mh	mh	ADJ	_
372-19	BOR019	372	ricerca	ricerca	ricerca	NOUN	_
372-20	BOR019	372	di	di	di	ADP	_
372-21	BOR019	372	risorse	risorse	risorsa	NOUN	_
372-22	BOR019	372	rinnovabili,	rinnovabili	rinnovabile	ADJ	Intonation=weakly_rising
373-0	BOI069	373	x	x	decimo	ADJ	_
373-1	BOI069	373	lavoro	lavoro	lavoro	NOUN	_
373-2	BOI069	373	in	in	in	ADP	_
373-3	BOI069	373	un	un	uno	DET	_
373-4	BOI069	373	campo	campo	campo	NOUN	_
373-5	BOI069	373	rinnovabile	rinnovabile	rinnovabile	ADJ	_
373-6	BOI069	373	quindi:	quindi	quindi	ADV	_
373-7	BOI069	373	{P}	{P}	_	_	_
373-8	BOI069	373	ehm	ehm	ehm	NOUN	_
373-9	BOI069	373	principalmente,	principalmente	principalmente	ADV	Intonation=weakly_rising
374-0	BOI069	374	è:	è	essere	AUX	_
374-1	BOI069	374	mh:	mh	mh	ADV	_
374-2	BOI069	374	{P}	{P}	_	_	_
374-3	BOI069	374	bello,	bello	bello	ADJ	Intonation=weakly_rising
374-4	BOI069	374	vedere	vedere	vedere	VERB	_
374-5	BOI069	374	che	che	che	SCONJ	_
374-6	BOI069	374	molti:	molti	molto	PRON	_
374-7	BOI069	374	si	si	si	PRON	_
374-8	BOI069	374	stanno	stanno	stare	AUX	_
374-9	BOI069	374	spingendo	spingendo	spingere	VERB	_
374-10	BOI069	374	a	a	a	ADP	_
374-11	BOI069	374	fare	fare	fare	VERB	_
374-12	BOI069	374	impianti	impianti	impianto	NOUN	_
374-13	BOI069	374	fotovoltaici,	fotovoltaici	fotovoltaico	ADJ	Intonation=weakly_rising
374-14	BOI069	374	perché	perché	perché	SCONJ	_
374-15	BOI069	374	comunque	comunque	comunque	ADV	_
374-16	BOI069	374	è	è	essere	AUX	_
374-17	BOI069	374	un	un	uno	DET	_
374-18	BOI069	374	{P}	{P}	_	_	_
