token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
489-10	PKP041	489	può	può	potere	AUX	_
490-0	PKP041	490	e::	e	e	CCONJ	_
490-1	PKP041	490	<contene:re	contenere	contenere	VERB	_
490-2	PKP041	490	una	una	uno	DET	_
490-3	PKP041	490	personalità>	personalità	personalità	NOUN	_
491-0	PKP041	491	così	così	così	ADV	_
491-1	PKP041	491	importante	importante	importante	ADJ	_
492-0	PKP041	492	perché	perché	perché	SCONJ	_
492-1	PKP041	492	le:i	lei	lei	PRON	_
493-0	PKP041	493	una	una	uno	DET	_
493-1	PKP041	493	volta	volta	volta	NOUN	_
493-2	PKP041	493	marco:	marco	marco	ADJ	_
493-3	PKP041	493	stava::	stava	stare	AUX	_
494-0	PKP041	494	vicino	vicino	vicino	ADV	_
494-1	PKP041	494	al	al	_	_	_
494-1a	_	_	_	a	a	ADP	_
494-1b	_	_	_	il	il	DET	_
494-2	PKP041	494	ba:gno	bagno	bagno	NOUN	_
494-3	PKP041	494	e	e	e	CCONJ	_
494-4	PKP041	494	sentì	sentì	sentire	VERB	_
494-5	PKP041	494	elena	elena	elena	SCONJ	_
494-6	PKP041	494	che	che	che	SCONJ	_
494-7	PKP041	494	di:~	di~	di~	PROPN	Interrupted=Yes
494-8	PKP041	494	che	che	che	PRON	_
494-9	PKP041	494	disse	disse	dire	VERB	_
495-0	PKP041	495	no	no	no	INTJ	_
495-1	PKP041	495	certo	certo	certo	ADV	_
495-2	PKP041	495	che:	che	che	SCONJ	_
495-3	PKP041	495	una::	una	uno	DET	_
496-0	PKP041	496	una	una	uno	DET	_
496-1	PKP041	496	personalità	personalità	personalità	NOUN	_
496-2	PKP041	496	come	come	come	ADP	_
496-3	PKP041	496	la	la	il	DET	_
496-4	PKP041	496	mia::	mia	mio	DET	_
497-0	PKP041	497	cioè	cioè	cioè	CCONJ	_
497-1	PKP041	497	ci	ci	ci	PRON	_
497-2	PKP041	497	stava:	stava	stare	AUX	_
497-3	PKP041	497	[xxxx]ndo	xxxxndo	xxxxre	VERB	_
498-0	PKP040	498	[A::	a	a	ADP	Volume=high
498-1	PKP040	498	HA	ha	ha	NOUN	Volume=high
498-2	PKP040	498	HA]	ha	avere	VERB	Volume=high
499-0	PKP040	499	stava	stava	stare	AUX	_
499-1	PKP040	499	incensando	incensando	incensare	VERB	_
500-0	PKP041	500	poi	poi	poi	ADV	_
500-1	PKP041	500	dentro	dentro	dentro	ADV	_
500-2	PKP041	500	devo	devo	dovere	AUX	_
500-3	PKP041	500	metterle	metterle	_	_	_
500-3a	_	_	_	metter	mettere	VERB	_
500-3b	_	_	_	le	le	PRON	_
501-0	PKP041	501	le::	le	il	DET	_
501-1	PKP041	501	due	due	due	NUM	_
501-2	PKP041	501	pillole	pillole	pillola	NOUN	_
501-3	PKP041	501	per	per	per	ADP	_
501-4	PKP041	501	fare	fare	fare	VERB	_
501-5	PKP041	501	la	la	il	DET	_
501-6	PKP041	501	ca:cca	cacca	cacca	NOUN	_
502-0	PKP040	502	{ride}	{ride}	_	X	_
503-0	PKP041	503	perché	perché	perché	SCONJ	_
504-0	PKP041	504	perché:	perché	perché	SCONJ	_
504-1	PKP041	504	c'	c'	ci	PRON	SpaceAfter=No
504-2	PKP041	504	ha	ha	avere	VERB	_
504-3	PKP041	504	[un	un	uno	DET	_
504-4	PKP041	504	po'	po'	poco	PRON	_
504-5	PKP041	504	di	di	di	ADP	_
504-6	PKP041	504	proble]:mi	problemi	problema	NOUN	_
505-0	PKP040	505	[è	è	essere	AUX	_
505-1	PKP040	505	stitica]	stitica	stitico	ADJ	_
505-2	PKP040	505	{ride}	{ride}	_	_	_
506-0	PKP041	506	i	i	il	DET	_
506-1	PKP041	506	pop	pop	pop	NOUN	_
506-2	PKP041	506	co::rn	corn	corn	NOUN	_
507-0	PKP041	507	perché	perché	perché	SCONJ	_
507-1	PKP041	507	una	una	uno	DET	_
507-2	PKP041	507	volta	volta	volta	NOUN	_
507-3	PKP041	507	fece	fece	fare	VERB	_
507-4	PKP041	507	una	una	uno	DET	_
507-5	PKP041	507	figura:ccia	figuraccia	figuraccia	NOUN	_
508-0	PKP041	508	che	che	che	PRON	_
508-1	PKP041	508	sbagliò	sbagliò	sbagliare	VERB	_
508-2	PKP041	508	gru:ppo	gruppo	gruppo	NOUN	_
508-3	PKP041	508	di	di	di	ADP	_
508-4	PKP041	508	whatsapp	whatsapp	whatsapp	NOUN	_
508-5	PKP041	508	e	e	e	CCONJ	_
508-6	PKP041	508	scrisse	scrisse	scrivere	VERB	_
508-7	PKP041	508	nel	nel	_	_	_
508-7a	_	_	_	in	in	ADP	_
508-7b	_	_	_	il	il	DET	_
508-8	PKP041	508	guppo	guppo	guppo	NOUN	_
508-9	PKP041	508	di	di	di	ADP	_
508-10	PKP041	508	whatsapp	whatsapp	whatsapp	NOUN	_
508-11	PKP041	508	della	della	_	_	_
508-11a	_	_	_	di	di	ADP	_
508-11b	_	_	_	la	il	DET	_
508-12	PKP041	508	persona	persona	persona	NOUN	_
508-13	PKP041	508	di	di	di	ADP	_
508-14	PKP041	508	cui	cui	cui	PRON	_
508-15	PKP041	508	stava	stava	stare	AUX	_
508-16	PKP041	508	sparl[a:ndo]	sparlando	sparlare	VERB	_
509-0	PKP040	509	[U:::H]	uh	uh	INTJ	Volume=high
509-1	PKP040	509	GESU':::	GESU':::	_	_	_
510-0	PKP041	510	[e:	e	e	CCONJ	_
510-1	PKP041	510	<mi	mi	mi	PRON	_
510-2	PKP041	510	vado	vado	andare	VERB	_
510-3	PKP041	510	a	a	a	ADP	_
510-4	PKP041	510	prendere]	prendere	prendere	VERB	_
510-5	PKP041	510	i	i	il	DET	_
510-6	PKP041	510	pop	pop	pop	NOUN	_
510-7	PKP041	510	co:rn	corn	corn	NOUN	_
510-8	PKP041	510	così	così	così	ADV	_
510-9	PKP041	510	gl~	gl~	gl~	PROPN	Interrupted=Yes
510-10	PKP041	510	glieli	glieli	_	_	_
510-10a	_	_	_	glie	gli	PRON	_
510-10b	_	_	_	li	li	PRON	_
510-11	PKP041	510	butto	butto	buggere	VERB	_
510-12	PKP041	510	in	in	in	ADP	_
510-13	PKP041	510	te:sta>	testa	testa	NOUN	_
511-0	PKP040	511	[xxx]	x	decimo	ADJ	_
512-0	PKP041	512	a	a	a	ADP	_
512-1	PKP041	512	vabbè	vabbè	vabbé	ADV	_
512-2	PKP041	512	devo	devo	dovere	AUX	_
512-3	PKP041	512	mettere	mettere	mettere	VERB	_
512-4	PKP041	512	tante::	tante	tanto	DET	_
512-5	PKP041	512	tante	tante	tanto	DET	_
512-6	PKP041	512	cosette	cosette	cosetta	NOUN	_
512-7	PKP041	512	così	così	così	ADV	_
512-8	PKP041	512	che:	che	che	SCONJ	_
512-9	PKP041	512	sono	sono	essere	AUX	_
512-10	PKP041	512	tutte	tutte	tutto	PRON	_
512-11	PKP041	512	le	le	il	DET	_
512-12	PKP041	512	caratteristiche	caratteristiche	caratteristica	NOUN	_
512-13	PKP041	512	che	che	che	PRON	_
512-14	PKP041	512	ci	ci	ci	PRON	_
512-15	PKP041	512	fanno	fanno	fare	VERB	_
512-16	PKP041	512	ridere	ridere	ridere	VERB	_
513-0	PKP041	513	che	che	che	SCONJ	_
513-1	PKP041	513	po:i	poi	poi	ADV	_
514-0	PKP040	514	e	e	e	CCONJ	_
514-1	PKP040	514	lo	lo	il	DET	_
514-2	PKP040	514	zainetto::	zainetto	zainetto	NOUN	_
514-3	PKP040	514	di::	di	di	ADP	_
514-4	PKP040	514	[xxx	x	x	SYM	_
514-5	PKP040	514	que]llo	quello	quello	PRON	_
514-6	PKP040	514	amore	amore	amore	NOUN	_
515-0	PKP041	515	[e:::]	e	e	CCONJ	_
516-0	PKP041	516	e:::h	eh	eh	INTJ	_
517-0	PKP041	517	ho	ho	avere	AUX	_
517-1	PKP041	517	avuto	avuto	avere	VERB	_
517-2	PKP041	517	il	il	il	DET	_
517-3	PKP041	517	compito	compito	compito	NOUN	_
517-4	PKP041	517	più	più	più	ADV	_
517-5	PKP041	517	difficile	difficile	difficile	ADJ	_
517-6	PKP041	517	perché:	perché	poiperché	SCONJ	_
517-7	PKP041	517	elena	elena	elena	SCONJ	_
517-8	PKP041	517	è	è	essere	AUX	_
517-9	PKP041	517	quella	quella	quello	PRON	_
517-10	PKP041	517	con	con	con	ADP	_
517-11	PKP041	517	le	le	il	DET	_
517-12	PKP041	517	aspettative	aspettative	aspettativa	NOUN	_
517-13	PKP041	517	più	più	più	ADV	_
517-14	PKP041	517	a:lte	alte	alto	ADJ	_
517-15	PKP041	517	di	di	di	ADP	_
517-16	PKP041	517	tutti	tutti	tutto	PRON	_
517-17	PKP041	517	sul	sul	_	_	_
517-17a	_	_	_	su	su	ADP	_
517-17b	_	_	_	il	il	DET	_
517-18	PKP041	517	secret	secret	secret	NOUN	_
517-19	PKP041	517	santa	santa	santare	VERB	_
518-0	PKP040	518	chissà	chissà	chissà	ADV	_
518-1	PKP040	518	a	a	a	ADP	_
518-2	PKP040	518	te	te	te	PRON	_
518-3	PKP040	518	cosa	cosa	cosa	PRON	_
518-4	PKP040	518	ti	ti	ti	PRON	_
518-5	PKP040	518	faranno	faranno	faere	VERB	_
519-0	PKP041	519	chissà	chissà	chissà	ADV	_
519-1	PKP041	519	chi	chi	chi	PRON	_
519-2	PKP041	519	mi	mi	mi	PRON	_
519-3	PKP041	519	ca:pita	capita	capitare	VERB	_
520-0	PKP039	520	(l'	l'	lo	PRON	SpaceAfter=No
520-1	PKP039	520	han	han	avere	AUX	_
520-2	PKP039	520	fatto	fatto	fare	VERB	_
520-3	PKP039	520	prima	prima	prima	ADV	_
520-4	PKP039	520	loro)	loro	loro	PRON	_
521-0	PKP039	521	xxxxxxxxxxx	x	decimo	ADJ	_
522-0	PKP039	522	(c'	c'	ci	PRON	SpaceAfter=No
522-1	PKP039	522	ha	ha	avere	AUX	_
522-2	PKP039	522	provato)	provato	provare	VERB	_
522-3	PKP039	522	giulio	giulio	giulio	NOUN	_
522-4	PKP039	522	dei	dei	_	_	_
522-4a	_	_	_	di	di	ADP	_
522-4b	_	_	_	i	il	DET	_
522-5	PKP039	522	xx	x	x	NOUN	_
523-0	PKP039	523	è	è	essere	AUX	_
523-1	PKP039	523	crollato	crollato	crollare	VERB	_
523-2	PKP039	523	un	un	uno	DET	_
523-3	PKP039	523	mito	mito	mito	NOUN	_
524-0	PKP040	524	{ride}	{ride}	_	X	_
525-0	PKP039	525	{ride}	{ride}	_	X	_
526-0	PKP048	526	(a:nche)	anche	anche	ADV	_
527-0	PKP048	527	paolo	paolo	paolo	NOUN	_
527-1	PKP048	527	è	è	essere	AUX	_
527-2	PKP048	527	xxxx	x	decimo	ADJ	_
527-3	PKP048	527	a	a	a	ADP	_
527-4	PKP048	527	casa	casa	casa	NOUN	_
527-5	PKP048	527	di	di	di	ADP	_
527-6	PKP048	527	tiziano:	tiziano	tiziano	NOUN	_
528-0	PKP048	528	ha	ha	avere	AUX	_
528-1	PKP048	528	detto	detto	dire	VERB	_
528-2	PKP048	528	no~	no~	no~	PROPN	Interrupted=Yes
528-3	PKP048	528	non	non	non	ADV	_
528-4	PKP048	528	c'	c'	ci	PRON	SpaceAfter=No
528-5	PKP048	528	è	è	essere	VERB	_
529-0	PKP048	529	non	non	non	ADV	_
529-1	PKP048	529	c'	c'	ci	PRON	SpaceAfter=No
529-2	PKP048	529	è	è	essere	VERB	_
529-3	PKP048	529	ve:rso	verso	verso	ADP	_
529-4	PKP048	529	di	di	di	ADP	_
529-5	PKP048	529	sconfiggere	sconfiggere	sconfiggere	VERB	_
529-6	PKP048	529	il	il	il	DET	_
529-7	PKP048	529	coronavi:rus:	coronavirus	coronavirus	NOUN	_
530-0	PKP041	530	(no:?)	no	no	ADV	Intonation=rising
531-0	PKP048	531	ha	ha	avere	AUX	_
531-1	PKP048	531	detto	detto	dire	VERB	_
531-2	PKP048	531	quella	quella	quello	DET	_
531-3	PKP048	531	vecchie:tta	vecchietta	vecchietta	NOUN	_
531-4	PKP048	531	non	non	non	ADV	_
531-5	PKP048	531	so	so	sapere	VERB	_
531-6	PKP048	531	quale	quale	quale	DET	_
531-7	PKP048	531	vecchie:tta	vecchietta	vecchietta	NOUN	_
531-8	PKP048	531	che	che	che	PRON	_
531-9	PKP048	531	andava	andava	andare	VERB	_
531-10	PKP048	531	(pe:r)	per	per	ADP	_
531-11	PKP048	531	non	non	non	ADV	_
531-12	PKP048	531	lo	lo	lo	PRON	_
531-13	PKP048	531	so	so	sapere	VERB	_
532-0	PKP048	532	(ho	ho	avere	AUX	_
532-1	PKP048	532	detto)	detto	dire	VERB	_
532-2	PKP048	532	è	è	essere	AUX	_
532-3	PKP048	532	morta	morta	morire	VERB	_
532-4	PKP048	532	pro:prio?	proprio	proprio	ADV	Intonation=rising
533-0	PKP040	533	boh	boh	boh	NOUN	_
534-0	PKP048	534	penso	penso	pensare	VERB	_
534-1	PKP048	534	che	che	che	SCONJ	_
534-2	PKP048	534	non	non	non	ADV	_
534-3	PKP048	534	lo	lo	lo	PRON	_
534-4	PKP048	534	(prenoteranno)	prenoteranno	prenotare	VERB	_
534-5	PKP048	534	non	non	non	ADV	_
534-6	PKP048	534	lo	lo	lo	PRON	_
534-7	PKP048	534	s[o	so	sapere	VERB	_
534-8	PKP048	534	io]	io	io	PRON	_
535-0	PKP040	535	[eh	eh	eh	NOUN	_
535-1	PKP040	535	be:h]	beh	beh	NOUN	_
535-2	PKP040	535	eh	eh	eh	NOUN	_
536-0	PKP040	536	che	che	che	SCONJ	_
536-1	PKP040	536	dici?	dici	dire	VERB	Intonation=rising
537-0	PKP048	537	poi	poi	poi	ADV	_
537-1	PKP048	537	mi	mi	mi	PRON	_
537-2	PKP048	537	ha	ha	avere	AUX	_
537-3	PKP048	537	fatto	fatto	fare	VERB	_
537-4	PKP048	537	vedere	vedere	vedere	VERB	_
537-5	PKP048	537	il	il	il	DET	_
537-6	PKP048	537	figlio	figlio	figlio	NOUN	_
538-0	PKP048	538	io	io	io	PRON	_
538-1	PKP048	538	lo	lo	lo	PRON	_
538-2	PKP048	538	conosco	conosco	conoscere	VERB	_
538-3	PKP048	538	quando	quando	quando	SCONJ	_
538-4	PKP048	538	vado	vado	andare	VERB	_
538-5	PKP048	538	quelle	quelle	quello	PRON	_
538-6	PKP048	538	poche	poche	poco	DET	_
538-7	PKP048	538	volte	volte	volta	NOUN	_
538-8	PKP048	538	da	da	da	ADP	_
538-9	PKP048	538	sergio	sergio	sergio	NOUN	_
539-0	PKP048	539	c'	c'	ci	PRON	SpaceAfter=No
539-1	PKP048	539	è	è	essere	VERB	_
539-2	PKP048	539	un	un	uno	DET	_
539-3	PKP048	539	gatto	gatto	gatto	NOUN	_
539-4	PKP048	539	bianco	bianco	bianco	ADJ	_
539-5	PKP048	539	e	e	e	CCONJ	_
539-6	PKP048	539	nero	nero	nero	ADJ	_
540-0	PKP040	540	mh	mh	mh	NOUN	_
541-0	PKP048	541	eh	eh	eh	INTJ	_
541-1	PKP048	541	e	e	e	CCONJ	_
541-2	PKP048	541	io	io	io	PRON	_
541-3	PKP048	541	gli	gli	gli	PRON	_
541-4	PKP048	541	porto	porto	porgere	VERB	_
541-5	PKP048	541	da	da	da	ADP	_
541-6	PKP048	541	mangiare:,	mangiare	mangiare	VERB	Intonation=weakly_rising
542-0	PKP048	542	l'	l'	il	DET	SpaceAfter=No
542-1	PKP048	542	umido	umido	umido	NOUN	_
543-0	PKP048	543	le	le	le	PRON	_
543-1	PKP048	543	metto	metto	mettare	VERB	_
543-2	PKP048	543	l'	l'	il	DET	SpaceAfter=No
543-3	PKP048	543	acqua	acqua	acqua	NOUN	_
544-0	PKP048	544	e::	e	e	CCONJ	_
544-1	PKP048	544	ha	ha	avere	AUX	_
544-2	PKP048	544	fatto	fatto	fare	VERB	_
544-3	PKP048	544	il	il	il	DET	_
544-4	PKP048	544	video	video	video	NOUN	_
544-5	PKP048	544	ieri,	ieri	ieri	ADV	Intonation=weakly_rising
545-0	PKP048	545	o	o	o	CCONJ	_
545-1	PKP048	545	ieri	ieri	ieri	ADV	_
545-2	PKP048	545	quando	quando	quando	SCONJ	_
545-3	PKP048	545	(è	è	essere	AUX	_
545-4	PKP048	545	entrata)	entrata	entrare	VERB	_
546-0	PKP040	546	sì	sì	sì	ADV	_
546-1	PKP040	546	l'	l'	lo	PRON	SpaceAfter=No
546-2	PKP040	546	ab[biamo	abbiamo	avere	AUX	_
546-3	PKP040	546	vi:sto]	visto	vedere	VERB	_
547-0	PKP041	547	[l'	l'	lo	PRON	SpaceAfter=No
547-1	PKP041	547	abbiamo	abbiamo	avere	AUX	_
547-2	PKP041	547	visto]	visto	vedere	VERB	_
548-0	PKP048	548	eh	eh	eh	INTJ	_
549-0	PKP048	549	che	che	che	SCONJ	_
549-1	PKP048	549	lei	lei	lei	PRON	_
549-2	PKP048	549	chiama:va	chiamava	chiamare	VERB	_
549-3	PKP048	549	e	e	e	CCONJ	_
549-4	PKP048	549	lui	lui	lui	PRON	_
549-5	PKP048	549	la	la	la	PRON	_
549-6	PKP048	549	seguiva:	seguiva	seguire	VERB	_
550-0	PKP048	550	con	con	con	ADP	_
550-1	PKP048	550	sto	sto	sto	NOUN	_
550-2	PKP048	550	(vi~	vi~	vi~	PROPN	Interrupted=Yes
550-3	PKP048	550	ha	ha	avere	AUX	_
550-4	PKP048	550	fatto	fatto	fare	VERB	_
550-5	PKP048	550	il	il	il	DET	_
550-6	PKP048	550	video)	video	video	NOUN	_
550-7	PKP048	550	di	di	di	ADP	_
550-8	PKP048	550	que:sto	questo	questo	PRON	_
550-9	PKP048	550	di	di	di	ADP	_
550-10	PKP048	550	que:llo	quello	quello	PRON	_
550-11	PKP048	550	e	e	e	CCONJ	_
550-12	PKP048	550	quell'	quell'	quello	DET	SpaceAfter=No
550-13	PKP048	550	al(tro)	altro	altro	PRON	_
551-0	PKP048	551	per	per	per	ADP	_
551-1	PKP048	551	forza	forza	forza	NOUN	_
551-2	PKP048	551	l'	l'	lo	PRON	SpaceAfter=No
551-3	PKP048	551	ha	ha	avere	AUX	_
551-4	PKP048	551	consuma:to	consumato	consumare	VERB	_
551-5	PKP048	551	(il	il	il	DET	_
551-6	PKP048	551	telefono)	telefono	telefono	NOUN	_
552-0	PKP048	552	e	e	e	CCONJ	_
552-1	PKP048	552	tutti	tutti	tutto	DET	_
552-2	PKP048	552	i	i	il	DET	_
552-3	PKP048	552	pe:sci	pesci	pesce	NOUN	_
552-4	PKP048	552	la	la	il	DET	_
552-5	PKP048	552	fotografia	fotografia	fotografia	NOUN	_
552-6	PKP048	552	con	con	con	ADP	_
552-7	PKP048	552	(to)	to	to	NOUN	_
552-8	PKP048	552	il	il	il	DET	_
552-9	PKP048	552	pe:sce	pesce	pesce	NOUN	_
553-0	PKP040	553	ma	ma	ma	CCONJ	_
553-1	PKP040	553	ma	ma	ma	CCONJ	_
553-2	PKP040	553	non	non	non	ADV	_
553-3	PKP040	553	parla'	parla'	_	_	Truncated=Yes
553-3a	_	_	_	parla	parlare	VERB	_
553-3b	_	_	_	'	'	PUNCT	_
553-4	PKP040	553	sempre	sempre	sempre	ADV	_
553-5	PKP040	553	se	se	se	SCONJ	_
553-6	PKP040	553	no	no	no	ADV	_
553-7	PKP040	553	non	non	non	ADV	_
553-8	PKP040	553	ci	ci	ci	PRON	_
553-9	PKP040	553	spicci	spicci	spiccio	ADJ	_
553-10	PKP040	553	più	più	più	ADV	_
553-11	PKP040	553	di	di	di	ADP	_
553-12	PKP040	553	mangiare	mangiare	mangiare	VERB	_
554-0	PKP041	554	{ride}	{ride}	_	X	_
555-0	PKP048	555	<io	io	io	PRON	_
555-1	PKP048	555	sono	sono	essere	AUX	_
555-2	PKP048	555	lenta>	lenta	lento	ADJ	_
556-0	PKP048	556	poi	poi	poi	ADV	_
556-1	PKP048	556	tu	tu	tu	PRON	_
556-2	PKP048	556	quanto	quanto	quanto	PRON	_
556-3	PKP048	556	c'	c'	ci	PRON	SpaceAfter=No
556-4	PKP048	556	[hai	hai	avere	VERB	_
556-5	PKP048	556	(da	da	da	ADP	_
556-6	PKP048	556	fare)]	fare	fare	VERB	_
557-0	PKP040	557	[(ti	ti	ti	PRON	_
557-1	PKP040	557	pa]re)	pare	parere	VERB	_
557-2	PKP040	557	che	che	che	SCONJ	_
557-3	PKP040	557	pure	pure	pure	ADV	_
557-4	PKP040	557	antonio	antonio	antonio	ADJ	_
557-5	PKP040	557	è	è	essere	AUX	_
557-6	PKP040	557	lento	lento	lento	ADJ	_
557-7	PKP040	557	{P}	{P}	_	_	_
557-8	PKP040	557	ma	ma	ma	CCONJ	_
557-9	PKP040	557	non	non	non	ADV	_
557-10	PKP040	557	è	è	essere	VERB	_
557-11	PKP040	557	che	che	che	SCONJ	_
557-12	PKP040	557	è	è	essere	AUX	_
557-13	PKP040	557	lento	lento	lento	ADJ	_
557-14	PKP040	557	{P}	{P}	_	_	_
557-15	PKP040	557	è	è	essere	VERB	_
557-16	PKP040	557	che	che	che	SCONJ	_
557-17	PKP040	557	parla	parla	parlare	VERB	_
557-18	PKP040	557	sempre	sempre	sempre	ADV	_
558-0	PKP040	558	e	e	e	CCONJ	_
558-1	PKP040	558	l'	l'	il	DET	SpaceAfter=No
558-2	PKP040	558	altra	altra	altro	ADJ	_
558-3	PKP040	558	sera	sera	sera	NOUN	_
558-4	PKP040	558	papà	papà	papà	NOUN	_
558-5	PKP040	558	l'	l'	lo	PRON	SpaceAfter=No
558-6	PKP040	558	ha	ha	avere	AUX	_
558-7	PKP040	558	frega:to	fregato	fregare	VERB	_
559-0	PKP040	559	{ride}	{ride}	_	X	_
560-0	PKP041	560	perché?	perché	perché	SCONJ	Intonation=rising
561-0	PKP040	561	perché	perché	perché	SCONJ	_
561-1	PKP040	561	lui	lui	lui	PRON	_
561-2	PKP040	561	parla:va	parlava	parlare	VERB	_
562-0	PKP040	562	e	e	e	CCONJ	_
562-1	PKP040	562	papà	papà	papà	NOUN	_
562-2	PKP040	562	man[gia:va][:]	mangiava	mangiare	VERB	_
563-0	PKP041	563	[a::h]	ah	ah	INTJ	_
564-0	PKP041	564	[xx]xx	x	x	SYM	_
564-1	PKP041	564	xxxx	x	x	SYM	_
564-2	PKP041	564	mangiava	mangiava	mangiare	VERB	_
564-3	PKP041	564	tutta	tutta	tutto	DET	_
564-4	PKP041	564	quella	quella	quello	DET	_
564-5	PKP041	564	roba	roba	roba	NOUN	_
564-6	PKP041	564	lui	lui	lui	PRON	_
565-0	PKP041	565	mo:	mo	modo	NOUN	_
565-1	PKP041	565	{P}	{P}	_	_	_
565-2	PKP041	565	gliel'	gliel'	_	_	SpaceAfter=No
565-2a	_	_	_	glie	gli	PRON	_
565-2b	_	_	_	l'	lo	PRON	_
565-3	PKP041	565	abbiamo	abbiamo	avere	AUX	_
565-4	PKP041	565	fa:tto	fatto	fare	VERB	_
566-0	PKP041	566	e::	e	e	CCONJ	_
566-1	PKP041	566	nel	nel	_	_	_
566-1a	_	_	_	in	in	ADP	_
566-1b	_	_	_	il	il	DET	_
566-2	PKP041	566	duemila:::	duemila	duemila	NUM	_
566-3	PKP041	566	e	e	e	CCONJ	_
567-0	PKP040	567	ven[tuno]	ventuno	ventuno	PRON	_
568-0	PKP041	568	[quaranta]:::sette	quarantasette	quarantasette	NUM	_
569-0	PKP040	569	{ride}	{ride}	_	X	_
570-0	PKP041	570	io	io	io	PRON	_
570-1	PKP041	570	avrò	avrò	avrare	VERB	_
570-2	PKP041	570	quarantott'	quarantott'	quarantotta	NUM	SpaceAfter=No
570-3	PKP041	570	anni	anni	anno	NOUN	_
571-0	PKP040	571	xx:::	xx	diciannovesmo	ADJ	_
571-1	PKP040	571	io	io	io	PRON	_
571-2	PKP040	571	non	non	non	ADV	_
571-3	PKP040	571	ci	ci	ci	PRON	_
571-4	PKP040	571	sarò::	sarò	essere	AUX	_
572-0	PKP041	572	è	è	essere	AUX	_
572-1	PKP041	572	xx	x	decimo	ADJ	_
573-0	PKP041	573	quanto	quanto	quanto	ADV	_
573-1	PKP041	573	ci	ci	ci	PRON	_
573-2	PKP041	573	passiamo?	passiamo	passare	VERB	Intonation=rising
574-0	PKP040	574	trentadue	trentadue	trentadue	NUM	_
575-0	PKP041	575	trentadue	trentadue	trentadue	NUM	_
575-1	PKP041	575	a:[nni	anni	anno	NOUN	_
575-2	PKP041	575	avrai]?	avrai	avere	VERB	Intonation=rising
576-0	PKP040	576	[x:x]x	xxx	xventesimo	ADJ	_
577-0	PKP040	577	x:	x	decimo	ADJ	_
578-0	PKP040	578	x	x	decimo	ADJ	_
579-0	PKP041	579	°(per	per	per	ADP	Volume=low
579-1	PKP041	579	il)	il	il	DET	Volume=low
579-2	PKP041	579	xx?°	xx	xx	NOUN	Intonation=rising|Volume=low
580-0	PKP039	580	pomeriggio	pomeriggio	pomeriggio	NOUN	_
580-1	PKP039	580	mi	mi	mi	PRON	_
580-2	PKP039	580	metto	metto	mettere	VERB	_
580-3	PKP039	580	nel	nel	_	_	_
580-3a	_	_	_	in	in	ADP	_
580-3b	_	_	_	il	il	DET	_
580-4	PKP039	580	le:tto	letto	letto	NOUN	_
580-5	PKP039	580	{P}	{P}	_	_	_
580-6	PKP039	580	con	con	con	ADP	_
580-7	PKP039	580	la	la	il	DET	_
580-8	PKP039	580	coper:ta	coperta	coperta	NOUN	_
580-9	PKP039	580	{P}	{P}	_	_	_
580-10	PKP039	580	con	con	con	ADP	_
580-11	PKP039	580	xxx	x	x	SYM	_
580-12	PKP039	580	il	il	il	DET	_
580-13	PKP039	580	materasso	materasso	materasso	NOUN	_
580-14	PKP039	580	caldo	caldo	caldo	ADJ	_
581-0	PKP041	581	e	e	e	CCONJ	_
581-1	PKP041	581	la	la	il	DET	_
581-2	PKP041	581	candela	candela	candela	NOUN	_
581-3	PKP041	581	non	non	non	ADV	_
581-4	PKP041	581	te	te	te	PRON	_
581-5	PKP041	581	l'	l'	il	DET	SpaceAfter=No
581-6	PKP041	581	accendi?	accendi	accendio	NOUN	Intonation=rising
582-0	PKP048	582	hai	hai	avere	AUX	_
582-1	PKP048	582	visto	visto	vedere	VERB	_
582-2	PKP048	582	che	che	che	SCONJ	_
582-3	PKP048	582	bel	bel	bello	ADJ	_
582-4	PKP048	582	regalo	regalo	regalo	NOUN	_
582-5	PKP048	582	che	che	che	PRON	_
582-6	PKP048	582	t'	t'	to	PRON	SpaceAfter=No
582-7	PKP048	582	ha	ha	avere	AUX	_
582-8	PKP048	582	fatto	fatto	fare	VERB	_
582-9	PKP048	582	la	la	il	DET	_
582-10	PKP048	582	s[uocera]	suocera	suocera	NOUN	_
583-0	PKP039	583	[xxxx]	x	x	SYM	_
583-1	PKP039	583	non	non	non	ADV	_
583-2	PKP039	583	ce	ce	ce	PRON	_
583-3	PKP039	583	sta	sta	stare	VERB	_
583-4	PKP039	583	(la	la	il	DET	_
583-5	PKP039	583	candela)	candela	candela	NOUN	_
584-0	PKP041	584	che	che	che	SCONJ	_
584-1	PKP041	584	gli	gli	gli	PRON	_
584-2	PKP041	584	hai	hai	avere	AUX	_
584-3	PKP041	584	regalato?	regalato	regalare	VERB	Intonation=rising
585-0	PKP040	585	>xxxxxx	x	x	SYM	_
585-1	PKP040	585	(ha	ha	avere	AUX	_
585-2	PKP040	585	preso	preso	rendepre	VERB	_
585-3	PKP040	585	i	i	il	DET	_
585-4	PKP040	585	fiori)<	fiori	fiore	NOUN	_
586-0	PKP048	586	x[xxxxxxxxxxxxx]	x	decimo	ADJ	_
587-0	PKP040	587	[xxx	x	x	SYM	_
587-1	PKP040	587	I:O	io	io	PRON	Volume=high
587-2	PKP040	587	invece	invece	invece	ADV	_
