token_id	speaker	tu_id	span	form	lemma	upos	jefferson_feats
424-5	PKP065	424	regalato	regalato	regalare	VERB	_
424-6	PKP065	424	quell'	quell'	quello	DET	SpaceAfter=No
424-7	PKP065	424	albero	albero	albero	NOUN	_
424-8	PKP065	424	di	di	di	ADP	_
424-9	PKP065	424	natale	natale	natale	ADJ	_
425-0	PKP065	425	lì	lì	lì	ADV	_
425-1	PKP065	425	la	la	il	DET	_
425-2	PKP065	425	parrocchia	parrocchia	parrocchia	NOUN	_
425-3	PKP065	425	coi	coi	_	_	_
425-3a	_	_	_	con	con	ADP	_
425-3b	_	_	_	i	il	DET	_
425-4	PKP065	425	soldi	soldi	soldo	NOUN	_
425-5	PKP065	425	nostri	nostri	nostro	ADJ	_
425-6	PKP065	425	del	del	_	_	_
425-6a	_	_	_	di	di	ADP	_
425-6b	_	_	_	il	il	DET	_
425-7	PKP065	425	fondo	fondo	fondo	NOUN	_
425-8	PKP065	425	spesa	spesa	spesare	VERB	_
425-9	PKP065	425	dei	dei	_	_	_
425-9a	_	_	_	di	di	ADP	_
425-9b	_	_	_	i	il	DET	_
425-10	PKP065	425	bambini	bambini	bambino	NOUN	_
426-0	PKP065	426	che	che	che	SCONJ	_
426-1	PKP065	426	don	don	don	PROPN	_
426-2	PKP065	426	fabio	fabio	fabio	NOUN	_
426-3	PKP065	426	no~	no~	no~	PROPN	Interrupted=Yes
426-4	PKP065	426	perché	perché	perché	SCONJ	_
426-5	PKP065	426	don	don	don	NOUN	_
426-6	PKP065	426	fabio	fabio	fabio	NOUN	_
426-7	PKP065	426	non	non	non	ADV	_
426-8	PKP065	426	vi	vi	vi	PRON	_
426-9	PKP065	426	piace	piace	piacere	VERB	_
427-0	PKP065	427	invece	invece	invece	ADV	_
427-1	PKP065	427	lui	lui	lui	PRON	_
427-2	PKP065	427	l'	l'	il	DET	SpaceAfter=No
427-3	PKP065	427	anno	anno	anno	NOUN	_
427-4	PKP065	427	scorso	scorso	scorso	ADJ	_
427-5	PKP065	427	l'	l'	lo	PRON	SpaceAfter=No
427-6	PKP065	427	ha	ha	avere	AUX	_
427-7	PKP065	427	tirato	tirato	tirare	VERB	_
427-8	PKP065	427	fuori	fuori	fuori	ADV	_
428-0	PKP063	428	quan[to	quanto	quanto	ADV	_
428-1	PKP063	428	lo	lo	il	PRON	_
428-2	PKP063	428	vuoi]	vuoi	volere	AUX	_
428-3	PKP063	428	alto	alto	alto	ADJ	_
428-4	PKP063	428	l'	l'	il	DET	SpaceAfter=No
428-5	PKP063	428	albero?	albero	albero	NOUN	Intonation=rising
429-0	PKP065	429	[~ssa]	~ssa	~ssare	VERB	Interrupted=Yes
430-0	PKP065	430	eh::	eh	eh	INTJ	_
430-1	PKP065	430	°non	non	non	ADV	Volume=low
430-2	PKP065	430	lo	lo	lo	PRON	Volume=low
430-3	PKP065	430	so°	so	sapere	VERB	Volume=low
430-4	PKP065	430	ma	ma	ma	CCONJ	_
430-5	PKP065	430	perché	perché	perché	SCONJ	_
430-6	PKP065	430	qua~	qua~	qua~	PROPN	Interrupted=Yes
430-7	PKP065	430	da	da	da	ADP	_
430-8	PKP065	430	qua~	qua~	qua~	PROPN	Interrupted=Yes
430-9	PKP065	430	che	che	che	PRON	_
430-10	PKP065	430	prezzi	prezzi	prezzare	VERB	_
430-11	PKP065	430	c'	c'	ci	PRON	SpaceAfter=No
430-12	PKP065	430	è?	è	essere	VERB	Intonation=rising
431-0	PKP063	431	eh	eh	eh	ADV	_
431-1	PKP063	431	ottantasette	ottantasette	ottantasere	VERB	_
431-2	PKP063	431	centimetr~	centimetr~	centimetr~	PROPN	Interrupted=Yes
431-3	PKP063	431	no	no	no	ADV	_
431-4	PKP063	431	altezza	altezza	altezza	NOUN	_
431-5	PKP063	431	uno	uno	uno	NUM	_
431-6	PKP063	431	e	e	e	CCONJ	_
431-7	PKP063	431	cinquanta	cinquanta	cinquanta	NUM	_
431-8	PKP063	431	trentanove	trentanove	trentanove	NUM	_
431-9	PKP063	431	e	e	e	CCONJ	_
431-10	PKP063	431	novanta	novanta	novanta	NUM	_
432-0	PKP065	432	gianni	gianni	gianno	NOUN	_
432-1	PKP065	432	c'	c'	ci	PRON	SpaceAfter=No
432-2	PKP065	432	abbiamo	abbiamo	avere	VERB	_
432-3	PKP065	432	tanto	tanto	tanto	ADV	_
432-4	PKP065	432	bello	bello	bello	ADJ	_
432-5	PKP065	432	quello	quello	quello	PRON	_
432-6	PKP065	432	che	che	che	PRON	_
432-7	PKP065	432	c'	c'	ci	PRON	SpaceAfter=No
432-8	PKP065	432	abbiamo	abbiamo	avere	VERB	_
432-9	PKP065	432	noi	noi	noi	PRON	_
432-10	PKP065	432	quello	quello	quello	PRON	_
432-11	PKP065	432	quello	quello	quello	PRON	_
432-12	PKP065	432	quant'	quant'	quanta	NUM	SpaceAfter=No
432-13	PKP065	432	anni	anni	anno	NOUN	_
432-14	PKP065	432	c'	c'	ci	PRON	SpaceAfter=No
432-15	PKP065	432	ha	ha	avere	VERB	_
432-16	PKP065	432	{P}	{P}	_	_	_
432-17	PKP065	432	c'	c'	ci	PRON	SpaceAfter=No
432-18	PKP065	432	ha	ha	avere	VERB	_
432-19	PKP065	432	l'	l'	il	DET	SpaceAfter=No
432-20	PKP065	432	età	età	età	NOUN	_
432-21	PKP065	432	di	di	di	ADP	_
432-22	PKP065	432	giacomo	giacomo	giacomo	NOUN	_
433-0	PKP063	433	poi	poi	poi	ADV	_
433-1	PKP063	433	altezza	altezza	altezza	NOUN	_
433-2	PKP063	433	un	un	uno	DET	_
433-3	PKP063	433	(metro)	metro	metro	NOUN	_
433-4	PKP063	433	e	e	e	CCONJ	_
433-5	PKP063	433	ottanta,	ottanta	ottanta	NUM	Intonation=weakly_rising
433-6	PKP063	433	quarantanove	quarantanove	quarantanove	NUM	_
433-7	PKP063	433	e	e	e	CCONJ	_
433-8	PKP063	433	nova:nta,	novanta	novanta	NUM	Intonation=weakly_rising
434-0	PKP063	434	due	due	due	NUM	_
434-1	PKP063	434	metri	metri	metro	NOUN	_
434-2	PKP063	434	e	e	e	CCONJ	_
434-3	PKP063	434	dieci	dieci	dieci	NUM	_
434-4	PKP063	434	sessantanove	sessantanove	sessantanova	NOUN	_
434-5	PKP063	434	e	e	e	CCONJ	_
434-6	PKP063	434	novanta,	novanta	novanta	NUM	Intonation=weakly_rising
434-7	PKP063	434	due	due	due	NUM	_
434-8	PKP063	434	metri	metri	metro	NOUN	_
434-9	PKP063	434	e	e	e	CCONJ	_
434-10	PKP063	434	quaranta	quaranta	quaranta	NUM	_
434-11	PKP063	434	ottantanove	ottantanove	ottantanove	NUM	_
434-12	PKP063	434	e	e	e	CCONJ	_
434-13	PKP063	434	novanta	novanta	novanta	NUM	_
435-0	PKP064	435	du~	du~	du~	PROPN	Interrupted=Yes
435-1	PKP064	435	medri	medri	medro	NOUN	_
435-2	PKP064	435	e	e	e	CCONJ	_
435-3	PKP064	435	quaranta	quaranta	quaranta	NUM	_
435-4	PKP064	435	è	è	essere	AUX	_
435-5	PKP064	435	enorme	enorme	enorme	ADJ	_
436-0	PKP065	436	mh	mh	mh	NOUN	_
437-0	PKP063	437	arriva	arriva	arrivare	VERB	_
437-1	PKP063	437	al	al	_	_	_
437-1a	_	_	_	a	a	ADP	_
437-1b	_	_	_	il	il	DET	_
437-2	PKP063	437	soffitto	soffitto	soffitto	NOUN	_
438-0	PKP065	438	io	io	io	PRON	_
438-1	PKP065	438	devo	devo	dovere	AUX	_
438-2	PKP065	438	anda[re:]	andare	andare	VERB	_
439-0	PKP064	439	[fai]	fai	fare	VERB	_
439-1	PKP064	439	l'	l'	il	DET	SpaceAfter=No
439-2	PKP064	439	addobbo	addobbo	addobbo	NOUN	_
439-3	PKP064	439	con	con	con	ADP	_
439-4	PKP064	439	le	le	il	DET	_
439-5	PKP064	439	scale	scale	scala	NOUN	_
440-0	PKP065	440	a	a	a	ADP	_
440-1	PKP065	440	torre	torre	torre	VERB	_
440-2	PKP065	440	eh	eh	eh	INTJ	_
440-3	PKP065	440	ci	ci	ci	PRON	_
440-4	PKP065	440	c'	c'	ci	PRON	SpaceAfter=No
440-5	PKP065	440	è	è	essere	VERB	_
440-6	PKP065	440	[dentro	dentro	dentro	ADV	_
440-7	PKP065	440	lì	lì	lì	ADV	_
440-8	PKP065	440	~l]	~l	~l	ADJ	Interrupted=Yes
440-9	PKP065	440	coso	coso	coso	ADJ	_
440-10	PKP065	440	c'	c'	ci	PRON	SpaceAfter=No
440-11	PKP065	440	[è:	è	essere	VERB	_
440-12	PKP065	440	la	la	il	DET	_
440-13	PKP065	440	pitta	pitta	pitta	NOUN	_
440-14	PKP065	440	nchiusa]	nchiusa	nchiudere	ADJ	_
441-0	PKP063	441	[be:llo]	bello	bello	ADJ	_
442-0	PKP064	442	[c'	c'	ci	PRON	SpaceAfter=No
442-1	PKP064	442	è	è	essere	VERB	_
442-2	PKP064	442	lì	lì	lì	ADV	_
442-3	PKP064	442	cosa	cosa	cosa	PRON	_
442-4	PKP064	442	cosa]	cosa	cosa	PRON	_
442-5	PKP064	442	cosa?	cosa	cosa	PRON	Intonation=rising
442-6	PKP064	442	che	che	che	PRON	_
442-7	PKP064	442	stavi	stavi	stavare	VERB	_
442-8	PKP064	442	dicendo?	dicendo	dicere	VERB	Intonation=rising
443-0	PKP065	443	devo	devo	dovere	AUX	_
443-1	PKP065	443	andare	andare	andare	VERB	_
443-2	PKP065	443	a	a	a	ADP	_
443-3	PKP065	443	torre	torre	torre	VERB	_
443-4	PKP065	443	melissa	melissa	melissa	NOUN	_
443-5	PKP065	443	da	da	da	ADP	_
443-6	PKP065	443	pinuccia	pinuccia	pinuccia	NOUN	_
443-7	PKP065	443	a	a	a	ADP	_
443-8	PKP065	443	fare	fare	fare	VERB	_
443-9	PKP065	443	la	la	il	DET	_
443-10	PKP065	443	pitta	pitta	pitta	NOUN	_
443-11	PKP065	443	nchiusa	nchiusa	nchiudere	ADJ	_
443-12	PKP065	443	{ride}	{ride}	_	_	_
444-0	PKP063	444	è	è	essere	AUX	_
444-1	PKP063	444	vero	vero	vero	ADJ	_
444-2	PKP063	444	che	che	che	SCONJ	_
444-3	PKP063	444	te~	te~	te~	PROPN	Interrupted=Yes
445-0	PKP064	445	io	io	io	PRON	_
445-1	PKP064	445	il	il	il	DET	_
445-2	PKP064	445	ponte	ponte	ponte	NOUN	_
445-3	PKP064	445	{P}[	{P}	_	_	_
445-4	PKP064	445	dell'	dell'	_	_	SpaceAfter=No
445-4a	_	_	_	di	di	ADP	_
445-4b	_	_	_	l'	il	DET	_
445-5	PKP064	445	otto	otto	otto	NUM	_
445-6	PKP064	445	l'	l'	lo	PRON	SpaceAfter=No
445-7	PKP064	445	ho	ho	avere	AUX	_
445-8	PKP064	445	prenotato]	prenotato	prenotare	VERB	_
446-0	PKP065	446	[ho	ho	avere	AUX	_
446-1	PKP065	446	capito	capito	capire	VERB	_
446-2	PKP065	446	ma	ma	ma	CCONJ	_
446-3	PKP065	446	come	come	come	ADV	_
446-4	PKP065	446	se	se	se	SCONJ	_
446-5	PKP065	446	fa]	fa	fare	VERB	_
446-6	PKP065	446	come	come	come	ADV	_
446-7	PKP065	446	se	se	se	SCONJ	_
446-8	PKP065	446	fa:	fa	fare	VERB	_
447-0	PKP065	447	a	a	a	ADP	_
447-1	PKP065	447	dicembre	dicembre	dicembre	NOUN	_
447-2	PKP065	447	mh	mh	mh	ADJ	_
447-3	PKP065	447	c'	c'	ci	PRON	SpaceAfter=No
447-4	PKP065	447	è	è	essere	VERB	_
447-5	PKP065	447	da	da	da	ADP	_
447-6	PKP065	447	pagare	pagare	pagare	VERB	_
447-7	PKP065	447	il	il	il	DET	_
447-8	PKP065	447	mondo	mondo	mondo	NOUN	_
447-9	PKP065	447	c'	c'	ci	PRON	SpaceAfter=No
447-10	PKP065	447	è	è	essere	VERB	_
447-11	PKP065	447	da	da	da	ADP	_
447-12	PKP065	447	pagare	pagare	pagare	VERB	_
447-13	PKP065	447	oh	oh	oh	ADV	_
448-0	PKP063	448	devi	devi	dovere	AUX	_
448-1	PKP063	448	pagare	pagare	pagare	VERB	_
448-2	PKP063	448	le	le	il	DET	_
448-3	PKP063	448	tasse	tasse	tassa	NOUN	_
448-4	PKP063	448	dell'	dell'	_	_	SpaceAfter=No
448-4a	_	_	_	di	di	ADP	_
448-4b	_	_	_	l'	il	DET	_
448-5	PKP063	448	università	università	università	NOUN	_
449-0	PKP064	449	ricordate	ricordate	ricordare	VERB	_
449-1	PKP064	449	che	che	che	SCONJ	_
449-2	PKP064	449	oggi	oggi	oggi	ADV	_
449-3	PKP064	449	ce	ce	ce	PRON	_
449-4	PKP064	449	sei	sei	essere	AUX	_
450-0	PKP065	450	cogliò~	cogliò~	cogliò~	PROPN	Interrupted=Yes
450-1	PKP065	450	massimo	massimo	massimo	ADJ	_
451-0	PKP063	451	ma	ma	ma	CCONJ	_
451-1	PKP063	451	che	che	che	PRON	_
451-2	PKP063	451	dovete	dovete	dovere	AUX	_
451-3	PKP063	451	fare	fare	fare	VERB	_
451-4	PKP063	451	voi	voi	voi	PRON	_
451-5	PKP063	451	l'	l'	il	DET	SpaceAfter=No
451-6	PKP063	451	otto	otto	otto	NUM	_
452-0	PKP065	452	{ride}	{ride}	_	X	_
453-0	PKP064	453	e[h	eh	eh	INTJ	_
453-1	PKP064	453	però]	però	però	ADV	_
454-0	PKP065	454	[no:	no	no	ADV	_
454-1	PKP065	454	è]	è	essere	AUX	_
454-2	PKP065	454	è	è	essere	AUX	_
454-3	PKP065	454	il	il	il	DET	_
454-4	PKP065	454	ponte	ponte	ponte	NOUN	_
454-5	PKP065	454	dell'	dell'	_	_	SpaceAfter=No
454-5a	_	_	_	di	di	ADP	_
454-5b	_	_	_	l'	il	DET	_
454-6	PKP065	454	otto	otto	otto	NUM	_
454-7	PKP065	454	volevamo	volevamo	volere	AUX	_
454-8	PKP065	454	sap~	sap~	sap~	PROPN	Interrupted=Yes
454-9	PKP065	454	{P}	{P}	_	_	_
454-10	PKP065	454	prendere	prendere	prendere	VERB	_
454-11	PKP065	454	un	un	uno	DET	_
454-12	PKP065	454	po'	po'	poco	PRON	_
454-13	PKP065	454	di	di	di	ADP	_
454-14	PKP065	454	giorni	giorni	giorno	NOUN	_
454-15	PKP065	454	per	per	per	ADP	_
454-16	PKP065	454	andare	andare	andare	VERB	_
454-17	PKP065	454	boh	boh	boh	NOUN	_
454-18	PKP065	454	a	a	a	ADP	_
454-19	PKP065	454	fa~	fa~	fa~	PROPN	Interrupted=Yes
454-20	PKP065	454	qualcosa	qualcosa	qualcosa	PRON	_
455-0	PKP064	455	no	no	no	ADV	_
455-1	PKP064	455	per	per	per	ADP	_
455-2	PKP064	455	andare	andare	andare	VERB	_
455-3	PKP064	455	giù	giù	giù	ADV	_
455-4	PKP064	455	a	a	a	ADP	_
455-5	PKP064	455	torre	torre	torre	VERB	_
455-6	PKP064	455	melissa	melissa	melisso	ADJ	_
455-7	PKP064	455	(a	a	a	ADP	_
455-8	PKP064	455	fare)	fare	fare	VERB	_
455-9	PKP064	455	la	la	il	DET	_
455-10	PKP064	455	pitta	pitta	pitta	NOUN	_
455-11	PKP064	455	nchiusa	nchiusa	nchiudere	ADJ	_
455-12	PKP064	455	[con	con	con	ADP	_
455-13	PKP064	455	pinuccia]	pinuccia	pinuccia	NOUN	_
456-0	PKP065	456	[con	con	con	ADP	_
456-1	PKP065	456	pinuccia]	pinuccia	pinuccia	NOUN	_
457-0	PKP063	457	ma	ma	ma	CCONJ	_
457-1	PKP063	457	cazzo	cazzo	cazzo	NOUN	_
457-2	PKP063	457	vai	vai	vai	NOUN	_
458-0	PKP064	458	xx	x	decimo	ADJ	_
458-1	PKP064	458	sai	sai	saio	NOUN	_
458-2	PKP064	458	quanto	quanto	quanto	PRON	_
458-3	PKP064	458	costa	costa	costare	VERB	_
458-4	PKP064	458	l'	l'	il	DET	SpaceAfter=No
458-5	PKP064	458	autostrada	autostrada	autostrada	NOUN	_
458-6	PKP064	458	andata	andata	andare	ADJ	_
458-7	PKP064	458	e	e	e	CCONJ	_
458-8	PKP064	458	ritorno	ritorno	ritorno	NOUN	_
458-9	PKP064	458	gia[nni]?	gianni	gianne	ADJ	Intonation=rising
459-0	PKP065	459	[eh]	eh	eh	INTJ	_
460-0	PKP063	460	cinquanta	cinquanta	cinquanta	NUM	_
460-1	PKP063	460	euro?	euro	euro	NOUN	Intonation=rising
461-0	PKP065	461	costa	costa	costare	VERB	_
461-1	PKP065	461	un	un	uno	DET	_
461-2	PKP065	461	casino	casino	caso	NOUN	_
461-3	PKP065	461	di	di	di	ADP	_
461-4	PKP065	461	soldi	soldi	soldo	NOUN	_
461-5	PKP065	461	sai	sai	sapere	VERB	_
461-6	PKP065	461	quanto	quanto	quanto	PRON	_
461-7	PKP065	461	abbiamo	abbiamo	avere	AUX	_
461-8	PKP065	461	speso	speso	spedere	VERB	_
461-9	PKP065	461	noi	noi	noi	PRON	_
462-0	PKP065	462	a	a	a	ADP	_
462-1	PKP065	462	fine	fine	fine	NOUN	_
462-2	PKP065	462	settembre:	settembre	settembre	NOUN	_
462-3	PKP065	462	per	per	per	ADP	_
462-4	PKP065	462	l'	l'	il	DET	SpaceAfter=No
462-5	PKP065	462	autostrada?	autostrada	autostrada	NOUN	Intonation=rising
462-6	PKP065	462	trecento:	trecento	trecento	ADJ	_
462-7	PKP065	462	più	più	più	ADV	_
462-8	PKP065	462	di	di	di	ADP	_
462-9	PKP065	462	trecentocinquanta	trecentocinquanta	trecentocinquanta	NUM	_
462-10	PKP065	462	euro	euro	euro	NOUN	_
463-0	PKP064	463	ottobre	ottobre	ottobre	NOUN	_
463-1	PKP064	463	centotrenta	centotrenta	centotrenta	NUM	_
463-2	PKP064	463	siamo	siamo	essere	AUX	_
463-3	PKP064	463	andati	andati	andare	VERB	_
463-4	PKP064	463	(u)na	una	uno	DET	_
463-5	PKP064	463	volta	volta	volta	NOUN	_
463-6	PKP064	463	a	a	a	ADP	_
463-7	PKP064	463	piacenza	piacenza	piacenza	NOUN	_
463-8	PKP064	463	e	e	e	CCONJ	_
463-9	PKP064	463	x	x	x	SYM	_
463-10	PKP064	463	a	a	a	ADP	_
463-11	PKP064	463	torre	torre	torre	NOUN	_
463-12	PKP064	463	m[elissa]	melissa	melisso	ADJ	_
464-0	PKP065	464	[eh]	eh	eh	INTJ	_
465-0	PKP064	465	[piacenza	piacenza	piacenza	NOUN	_
465-1	PKP064	465	costa	costa	costare	VERB	_
465-2	PKP064	465	ve]nti::cinque	venticinque	venticinque	NUM	_
465-3	PKP064	465	euro	euro	euro	NOUN	_
466-0	PKP065	466	[porca	porca	porca	ADP	_
466-1	PKP065	466	miseria]	miseria	miseria	NOUN	_
467-0	PKP065	467	a	a	a	ADP	_
467-1	PKP065	467	tratt[a	tratta	tratta	NOUN	_
467-2	PKP065	467	eh]	eh	eh	ADJ	_
468-0	PKP064	468	[to~]	to~	to~	PROPN	Interrupted=Yes
468-1	PKP064	468	torre	torre	torrere	VERB	_
468-2	PKP064	468	melissa	melissa	melisso	ADJ	_
468-3	PKP064	468	trentanove	trentanove	trentanove	NUM	_
468-4	PKP064	468	e	e	e	CCONJ	_
468-5	PKP064	468	cinquanta	cinquanta	cinquantare	VERB	_
469-0	PKP065	469	per	per	per	ADP	_
469-1	PKP065	469	far	far	fare	VERB	_
469-2	PKP065	469	la	la	il	DET	_
469-3	PKP065	469	fi:la	fila	fila	NOUN	_
470-0	PKP065	470	sempre,	sempre	sempre	ADV	Intonation=weakly_rising
470-1	PKP065	470	in	in	in	ADP	_
470-2	PKP065	470	ogni	ogni	ogni	DET	_
470-3	PKP065	470	b~	b~	b~	PROPN	Interrupted=Yes
470-4	PKP065	470	stagione,	stagione	stagione	NOUN	Intonation=weakly_rising
470-5	PKP065	470	in	in	in	ADP	_
470-6	PKP065	470	o~	o~	o~	PROPN	Interrupted=Yes
470-7	PKP065	470	in	in	in	ADP	_
470-8	PKP065	470	ogni	ogni	ogni	DET	_
470-9	PKP065	470	giorno,	giorno	giorno	NOUN	Intonation=weakly_rising
470-10	PKP065	470	d~	d~	d~	PROPN	Interrupted=Yes
470-11	PKP065	470	guarda	guarda	guarda	VERB	_
470-12	PKP065	470	(u)na	una	uno	DET	_
470-13	PKP065	470	roba	roba	roba	NOUN	_
470-14	PKP065	470	terribile	terribile	terribile	ADJ	_
470-15	PKP065	470	guara	guara	guarare	VERB	_
470-16	PKP065	470	se	se	se	SCONJ	_
470-17	PKP065	470	uno	uno	uno	PRON	_
470-18	PKP065	470	ce	ce	ce	PRON	_
470-19	PKP065	470	pensa	pensa	pensare	VERB	_
470-20	PKP065	470	veramente	veramente	vero	ADV	_
471-0	PKP065	471	(ti	ti	ti	PRON	_
471-1	PKP065	471	fa)	fa	fare	VERB	_
471-2	PKP065	471	(i)ncavolà	incavolà	incavolà	ADV	_
471-3	PKP065	471	come	come	come	ADP	_
471-4	PKP065	471	(u)na	una	uno	DET	_
471-5	PKP065	471	iena	iena	iena	NOUN	_
472-0	PKP063	472	mh	mh	mh	NOUN	_
473-0	PKP065	473	poi	poi	poi	ADV	_
473-1	PKP065	473	il	il	il	DET	_
473-2	PKP065	473	dodici	dodici	dodici	NUM	_
473-3	PKP065	473	c'	c'	ci	PRON	SpaceAfter=No
473-4	PKP065	473	è	è	essere	VERB	_
473-5	PKP065	473	il	il	il	DET	_
473-6	PKP065	473	battesimo	battesimo	battesimo	NOUN	_
473-7	PKP065	473	de:	de	di	ADP	_
473-8	PKP065	473	de	de	de	PROPN	_
473-9	PKP065	473	de	de	de	ADP	_
473-10	PKP065	473	cosa	cosa	cosa	NOUN	_
473-11	PKP065	473	de	de	di	ADP	_
473-12	PKP065	473	carolina	carolina	carolina	NOUN	_
474-0	PKP063	474	mh:	mh	mh	NOUN	_
475-0	PKP065	475	eh	eh	eh	INTJ	_
476-0	PKP065	476	e	e	e	CCONJ	_
476-1	PKP065	476	lì	lì	lì	ADV	_
476-2	PKP065	476	pure	pure	pure	ADV	_
476-3	PKP065	476	non	non	non	ADV	_
476-4	PKP065	476	so	so	sapere	VERB	_
476-5	PKP065	476	che	che	che	SCONJ	_
476-6	PKP065	476	cavolo	cavolo	cavolare	VERB	_
476-7	PKP065	476	comprargli	comprargli	_	_	_
476-7a	_	_	_	comprar	comprare	VERB	_
476-7b	_	_	_	gli	gli	PRON	_
477-0	PKP063	477	io	io	io	PRON	_
477-1	PKP063	477	purtroppo	purtroppo	purtroppo	ADV	_
477-2	PKP063	477	non	non	non	ADV	_
477-3	PKP063	477	ci	ci	ci	PRON	_
477-4	PKP063	477	sarò	sarò	essere	AUX	_
478-0	PKP065	478	no:	no	no	ADV	_
478-1	PKP065	478	vabbè	vabbè	vabbè	INTJ	_
478-2	PKP065	478	me	me	me	PRON	_
478-3	PKP065	478	fa	fa	fare	VERB	_
478-4	PKP065	478	piace:re	piacere	piacere	NOUN	_
478-5	PKP065	478	te	te	te	PRON	_
478-6	PKP065	478	te	te	te	PRON	_
478-7	PKP065	478	pare	pare	pare	VERB	_
478-8	PKP065	478	gianni	gianni	gianno	NOUN	_
478-9	PKP065	478	eh	eh	eh	ADJ	_
479-0	PKP063	479	no	no	no	ADV	_
479-1	PKP063	479	a	a	a	ADP	_
479-2	PKP063	479	me	me	me	PRON	_
479-3	PKP063	479	m[i	mi	mi	PRON	_
479-4	PKP063	479	spiace	spiace	spiacere	VERB	_
479-5	PKP063	479	che	che	che	SCONJ	_
479-6	PKP063	479	non	non	non	ADV	_
479-7	PKP063	479	ci	ci	ci	PRON	_
479-8	PKP063	479	sono]	sono	essere	VERB	_
480-0	PKP065	480	[però	però	però	ADV	_
480-1	PKP065	480	messe	messe	mettere	VERB	_
480-2	PKP065	480	tutte	tutte	tutte	PRON	_
480-3	PKP065	480	insi]eme	insieme	insieme	ADV	_
481-0	PKP065	481	adesso	adesso	adesso	ADV	_
481-1	PKP065	481	per	per	per	ADP	_
481-2	PKP065	481	esempio	esempio	esempio	NOUN	_
481-3	PKP065	481	do:~	do~	do~	PROPN	Interrupted=Yes
481-4	PKP065	481	dobbiamo	dobbiamo	dovere	AUX	_
481-5	PKP065	481	prendere	prendere	prendere	VERB	_
481-6	PKP065	481	quella:	quella	quello	DET	_
481-7	PKP065	481	poltroncina	poltroncina	poltroncina	NOUN	_
481-8	PKP065	481	lì	lì	lì	ADV	_
481-9	PKP065	481	per	per	per	ADP	_
481-10	PKP065	481	la	la	il	DET	_
481-11	PKP065	481	bambina	bambina	bambino	NOUN	_
481-12	PKP065	481	de:	de	di	ADP	_
482-0	PKP065	482	eh	eh	eh	INTJ	_
482-1	PKP065	482	stefano	stefano	stefare	VERB	_
483-0	PKP063	483	mh?	mh	mh	NOUN	Intonation=rising
484-0	PKP065	484	{ride}	{ride}	_	X	_
485-0	PKP065	485	mhmh	mhmh	mhmh	X	_
485-1	PKP065	485	no	no	no	X	_
485-2	PKP065	485	mh	mh	mh	X	_
486-0	PKP064	486	io	io	io	PRON	_
486-1	PKP064	486	so'	so'	soco	ADV	Truncated=Yes
486-2	PKP064	486	contento	contento	contento	ADJ	_
486-3	PKP064	486	però	però	però	ADV	_
486-4	PKP064	486	(no)n	non	non	ADV	_
486-5	PKP064	486	so'	so'	soco	PRON	Truncated=Yes
486-6	PKP064	486	d'	d'	di	ADP	SpaceAfter=No
486-7	PKP064	486	accordo	accordo	accordo	NOUN	_
487-0	PKP063	487	cosa	cosa	cosa	PRON	_
488-0	PKP065	488	ma	ma	ma	CCONJ	_
488-1	PKP065	488	io	io	io	PRON	_
488-2	PKP065	488	te	te	te	PRON	_
488-3	PKP065	488	l'	l'	lo	PRON	SpaceAfter=No
488-4	PKP065	488	ho	ho	avere	AUX	_
488-5	PKP065	488	detto	detto	dire	VERB	_
488-6	PKP065	488	com'	com'	come	SCONJ	SpaceAfter=No
488-7	PKP065	488	è	è	essere	AUX	_
488-8	PKP065	488	andata	andata	andare	VERB	_
488-9	PKP065	488	la	la	il	DET	_
488-10	PKP065	488	s~	s~	s~	PROPN	Interrupted=Yes
488-11	PKP065	488	[xxx]	x	x	SYM	_
489-0	PKP064	489	[eh	eh	eh	INTJ	_
489-1	PKP064	489	fatte]lo	fattelo	ifattel	PRON	_
489-2	PKP064	489	spiega'	spiega'	_	_	Truncated=Yes
489-2a	_	_	_	spiega	spiegare	VERB	_
489-2b	_	_	_	'	'	PUNCT	_
489-3	PKP064	489	da	da	da	ADP	_
489-4	PKP064	489	mamma	mamma	mamma	NOUN	_
489-5	PKP064	489	mamma	mamma	mamma	ADJ	_
489-6	PKP064	489	te	te	te	PRON	_
489-7	PKP064	489	lo	lo	lo	PRON	_
489-8	PKP064	489	racconta	racconta	raccontare	VERB	_
489-9	PKP064	489	bene	bene	bene	ADV	_
489-10	PKP064	489	io	io	io	PRON	_
489-11	PKP064	489	(te	te	te	PRON	_
489-12	PKP064	489	lo	lo	il	PRON	_
489-13	PKP064	489	potrei)	potrei	potere	AUX	_
489-14	PKP064	489	racconta'	racconta'	_	_	Truncated=Yes
489-14a	_	_	_	racconta	raccontare	VERB	_
489-14b	_	_	_	'	'	PUNCT	_
489-15	PKP064	489	(i)n	in	in	ADP	_
489-16	PKP064	489	maniera	maniera	maniera	NOUN	_
490-0	PKP065	490	no	no	no	ADV	_
490-1	PKP065	490	perché	perché	perché	SCONJ	_
490-2	PKP065	490	io	io	io	PRON	_
490-3	PKP065	490	un	un	uno	DET	_
490-4	PKP065	490	pensierino	pensierino	pensierino	NOUN	_
490-5	PKP065	490	gliel'	gliel'	_	_	SpaceAfter=No
490-5a	_	_	_	glie	gli	PRON	_
490-5b	_	_	_	l'	il	PRON	_
